CrsId,OrgCode,CrsCode,CrsName,CreditHours,GradeCode
11121,005498,SPAN2310,Intermediate Spanish,3,T
11122,005498,SPAN2320,Intermediate Spanish,3,T
11123,005498,SPAN1310,Spanish I,3,T
11124,005498,SPAN1320,Spanish II,3,T
11125,005498,SPAN2310,Spanish III,3,T
11126,005498,SPAN2320,Spanish IV,3,T
11127,005498,SPC130,Speech,3,T
11128,005498,SPCH2300,Oral Communication,3,T
11129,005498,SPE130,Oral Communication,3,T
11130,005498,SPE230,Oral Communication,3,T
11131,005498,THE231,Acting,3,T
11132,005498,THTR1300,Theatre Appreciation,3,T
11133,005498,TRANS001,Transfer Work,78,T
11134,006498,ENGL1111,Fresh Engl I,3,T
11135,006498,ENGL1112,Fresh Engl II,3,T
11136,003883,ED5013,School Finance,3,T
11137,003883,GTE6000,Res & Prac App in GT Ed,3,T
11138,006482,COUN522,Human Growth & Develop,3,T
11139,000453,ARTH1030,Intro to Art,3,T
11140,000453,ENGL101,Composition I,3,T
11141,000453,ENGL1020,Composition II,3,T
11142,000453,ENGL2210,British Masterpieces I,3,T
11143,000453,ENGL1010,Composition I,3,T
11144,000453,ENGL1020,Composition II,3,T
11145,000453,HUM2010,Intro to Humanities,3,T
11146,000453,MATH1530,Statistics,3,T
11147,000453,PSYC1310,General Psychology,3,T
11148,006531,ARTH100,Sruvey of Western Art l,3.33,T
11149,001090,ANTH212,Intro to Cultural Anthropology,3,T
11150,001090,ART107,Intro to Art History II,3,T
11151,001090,ART170B,Studio Exper:Painting,3,T
11152,001090,CMTC100,Introduction to Communication,3,T
11153,001090,ENGL102,Writing II,3,T
11154,001090,GES150,Introduction to Envirnmntl Studies,3,T
11155,001090,ITAL101,Italian I,3,T
11156,001090,MUS101,The Musical Experiences,3,T
11157,001090,PHIL101,Critical Thinking,3,T
11158,001090,PSY110,Life Span Development,3,T
11159,005095,ART101,Art History&Appreciation,3,T
11160,005095,BIO101,Biological Science,4,T
11161,005095,BIO102,Biological Science,4,T
11162,005095,CPT101,Introduction to Computer,3,T
11163,005095,CPT101,Introto Computers,3,T
11164,005095,ECO210,Macroeconomics,3,T
11165,005095,ENG101,English Composition,3,T
11166,005095,ENG101,English Composition,3,T
11167,005095,ENG101,English Composition,3,T
11168,005095,HIS102,Western Civ Post 1,3,T
11169,005095,HIS101,Western Civ to 1689,3,T
11170,005095,HIS201,Amer Hist:Disc-1877,3,T
11171,005095,HIS202,Amer Hist:1877-Present,3,T
11172,005095,MAT110,College Algebra,3,T
11173,005095,MAT120,Probability and Stat,3,T
11174,005095,MAT120,Probability&Statistics,3,T
11175,005095,MUS105,Music Appreciation,3,T
11176,005095,PSC201,American Government,3,T
11177,005095,PSY201,General Psychology,3,T
11178,005095,PSY201,General Psychology,3,T
11179,005095,PSY203,Human Grownth and Dev,3,T
11180,005095,PSY201,General Psychology,3,T
11181,005095,REL101,Intro to Religion,3,T
11182,005095,SOC102,Marriage & the Family,3,T
11183,005095,SOC201,Intro to Sociology,3,T
11184,005095,SPA101,Elementary Spanish,4,T
11185,005095,THE101,Intro to Theatre,3,T
11186,005515,BUS241,Business Law I,3,T
11187,005515,BUS280,Int'l Business,3,T
11188,001574,HIS102,History of US thr 1877,3,T
11189,001574,MUS100,Music Appreciation,3,T
11190,001574,SOC100,Introduction to Sociology,3,T
11191,001574,TRANS001,Transfer Work,6,T
11192,005515,SPA201,Inter Spanish I,3,T
11193,005515,SPA202,Inter Spanish II,3,T
11194,004541,APPMU001,Piano,0.66,T
11195,004541,BIB105,Old Test Surv,2,T
11196,004541,COMM1213,FUND OF SPEECH COMM,3,T
11197,004541,ENG101,Comp & Rhetoric,2,T
11198,004541,ENGL1013,COMP I: EXP WRITING,3,T
11199,004541,ENGL1023,COMP II: RSRCH WRITING,3,T
11200,004541,PHIL2765,ETHICS,3,T
11201,004541,THEO2323,JESUS THE MESSIAH,3,T
11202,005526,ASL1140,ASL I,4,T
11203,005526,ASL1150,ASL II,4,T
11204,005526,BSC1010C,Principles of Biology,4,T
11205,005526,CHM1020,Chemical Science,3,T
11206,005526,DAA1580,Musical Theatre Dance,1,T
11207,005526,DAA1580,Musical Theatre Dance I,1,T
11208,005526,ENC1101,English Comp I,3,T
11209,005526,ENC1102,English Comp II,3,T
11210,005526,MAC1105,College Algebra,3,T
11211,005526,PHI2600,Intro to Ethics,3,T
11212,005526,PSY2012,Psychology,3,T
11213,005526,REL2300,World Religions,3,T
11214,005526,STA2023,Statistics,3,T
11215,005526,SYG2000,Sociology,3,T
11216,005526,THE2000,Theatre Appre,3,T
11217,005526,THE2071,Humanities Cinema Appre,3,T
11218,005526,THE2821,Musical Theatre Workshop,3,T
11219,006492,CHEM1070,Introductory Chem,3,T
11220,006492,ENGL1020,Comp & Rhetoric II,3,T
11221,006492,ENGL6640,Syntactic Theories,3,T
11222,006492,MATH1020,College Algebra,3,T
11223,006492,MATH1060,Finite Mathematics,3,T
11224,006492,SOC1010,Prin of Siology,3,T
11225,006492,ZOOL1220,Human Anatomy,4,T
11226,007101,ART1033,Introduction to Studio Art,3,T
11227,007101,ART1303,Introduction to Drawing,3,T
11228,007101,ART2013,Figure Drawing,3,T
11229,007101,CISQ1103,Intro to Computer Information,3,T
11230,007101,CMJS2013,Intro to Criminal Justice,3,T
11231,007101,COMM1313,Fund of Commication,3,T
11232,007101,ENGL1013,English Composition I,3,T
11233,007101,ENGL1023,English Composition II,3,T
11234,007101,ENGL2213,Survey of World Lit to 1650,3,T
11235,007101,HIST2013,Hist Am People Since 1877,3,T
11236,007101,PSYC2033,General Psychology,3,T
11237,007101,SOCI2033,Social Problems,3,T
11238,007101,SOCI2313,General Sociology,3,T
11239,001562,ACC2213,Principles of Acct I,3,T
11240,001562,CHE1213,General Chem I,4,T
11241,001562,CHE1223,General Chem II,4,T
11242,001562,CSC1113,Computer Concepts,3,T
11243,001562,CSC1123,Computer Apps,3,T
11244,001562,CSC2134,Programming with C++,4,T
11245,001562,ECO2113,Prin of Macro,3,T
11246,001562,ECO2123,Prin of Micro,3,T
11247,001562,ENG1113,English Comp I,3,T
11248,001562,ENG1123,English Comp II,3,T
11249,001562,ENG2223,American Lit I,3,T
11250,001562,HIS2213,US History I,3,T
11251,001562,IST1133,Fnd of Data Comm,3,T
11252,001562,MAT1313,College Algebra,3,T
11253,001562,MUS1113,Music Appr,3,T
11254,001562,PHY2243,Physical Science I,4,T
11255,001562,PSY1513,General Psychology,3,T
11256,001562,SPT1113,Public Speaking,3,T
11257,001562,SPT2233,Theatre Appr,3,T
11258,006488,BIOL04102, General Biology and Lab,4,T
11259,006488,CHEM24114,General Chemistry I,4,T
11260,006488,COM29102,Fund Oral Comm Perform,3,T
11261,006488,ENGL10111,Composition,3,T
11262,006488,HIST33155,America Historical Survey,3,T
11263,006488,HUM26103,Western Civ II,3,T
11264,006488,MATH1717,Precalculus,4,T
11265,001566,AR114,INTRO TO GRAPHIC DESIGN,3,T
11266,001566,AR221,BASIC DESIGN,3,T
11267,001566,BU100,INTRO TO BUSINESS,3,T
11268,001566,CA100,ELEMENTS OF SPEECH,3,T
11269,001566,EN100,COLLEGE COMP I,3,T
11270,001566,EN101,COLLEGE COMP II,3,T
11271,001566,PH180,HISTORY OF WEST PHIL,3,T
11272,001566,TH150,LIVING ULTIMATE QUESTIONS,3,T
11273,005514,LDR8510,Leadership to Shape Future,6,T
11274,005514,LDR9630,SP: Conflict Res.,3,T
11275,005514,SFTM5320,Intr Marr Family Ther,3,T
11276,003652,BIOC101,General Biology,4,T
11277,003652,MATHC118,Elementary Statistics,3,T
11278,002560,BUS101,Intro to Business,3,T
11279,002560,BUS232,Principles of Management,3,T
11280,002560,BUS331,Principles of Marketing,3,T
11281,002560,EC0201,Macroeconomics,3,T
11282,002560,ECO2O2,Microeconomics,3,T
11283,002560,ENG101,College Writing l,3,T
11284,002560,ENG102,College Writing II,3,T
11285,002560,ENG102,College Writing ll,3,T
11286,002560,GER101,Exempt German 101 Passed 201,0,EX
11287,002560,HIS114,World Civilization II,3,T
11288,002560,HIS114,World Civilization ll,3,T
11289,002560,PMN101,Intro to Spiritual Formation,2,T
11290,001585,BUS101,INTRO TO BUS,3,T
11291,001585,BUS175,BUSINESS MATH,3,T
11292,001585,BUS185,BUSINESS TECH,3,T
11293,001585,BUS220,BUSINESS PSYCH,3,T
11294,001585,BUS232,BUS ECN/GLOBAL,3,T
11295,001585,CRS101,BIBLICAL LIT,3,T
11296,001585,EDUC670,Models of Teaching,3,T
11297,001585,ENG101,ENG COMP I,3,T
11298,001585,ENG102,ENG COMP II,3,T
11299,001585,MGT201,PRIN OF MGT,3,T
11300,001585,MGT202,WORKLIFE MGT,2,T
11301,001607,HIS2510,U.S. Thr Civil War Era,3,T
11302,001497,BIO1300,Biology II,4,T
11303,001497,BIO3400,Genetics,4,T
11304,001497,ENG1800,World Lit,4,T
11305,001497,MUS1001,Music Appre Transfer,4,T
11306,001497,PHY1010,General Physics,5,T
11307,001497,PSY331,Psych Adluthood & Aging,3,T
11308,001573,ECL113,Introduction to Drama,3,T
11309,001573,EGL101,Composition I,3,T
11310,001573,EGL102,Composition II,3,T
11311,001573,EGL129,Hon:  Intro to Literature,3,T
11312,001573,HUM160,Introduction to Film,3,T
11313,001573,HUM290,Topics in Humanities,3,T
11314,001573,PSY101,Introduction to Psychology,3,T
11315,001573,SOC101,Introduction to Sociology,3,T
11316,001430,EDMS593,ST: Math /Science tech,3,T
11317,005521,ARV110,Computer Graphics I,3,T
11318,005521,CHM101,General Chemistry I and Lab,4,T
11319,005521,CHM102,General Chemistry II and Lab,4,T
11320,005521,CHM201,Organic Chemistry I and Lab,4,T
11321,005521,MAT110,College Algebra,3,T
11322,001088,ACC2020,ACCOUNTING I,3,T
11323,001088,ACC2300,INDIVIDUAL INCOME TAXATION,3,T
11324,001088,ACC3020,ACCOUNTING II,3,T
11325,001088,BIB1200,OLD TESTAMENT LIT,3,T
11326,001088,BIB2000,NEW TESTAMENT LIT,3,T
11327,001088,BUS2070,MACROECON,3,T
11328,001088,BUS2800,BUSINESS ETHICS,3,T
11329,001088,CJU1010,INTRO TO JUST SYST,3,T
11330,001088,FIN2010,INTRO FIN MGT,3,T
11331,001088,MGT1000,INTRO TO MGT,3,T
11332,001088,MKT1050,INTRO TO MKT,3,T
11333,001088,OCU1200,HEALTH AND WELLNESS,1,T
11334,001592,ANTHR202,Intro Cultr Anthro,3.33,T
11335,001592,COMM105,Ideas & Attitudes,3.33,T
11336,001592,HISTO151,Am Civ to 1877,3.33,T
11337,001592,MATH148,Algebra & Trig & Appl,2.66,T
11338,001592,MATH150,Elementary Functns,3.33,T
11339,001593,THAR270,Theater Hist I,4,T
11340,005526,TRANS001,Transfer Work,19,T
11341,000270,ART1053,Painting II,3,T
11342,000270,ART1213,Founda I: Design & Color,3,T
11343,000270,ART2013,Painting I,3,T
11344,000270,BIO1114,General Biology,4,T
11345,000270,MATH1513,College Algebra,3,T
11346,000270,PSY2193,Personality Theories,3,T
11347,000270,PSY2403,Developmental Psychology,3,T
11348,006135,BLIT1203,LIT/NEW TEST,3,T
11349,006135,COMM1703,INTRO TO COMM,3,T
11350,006135,POLS1103,US GOVT,3,T
11351,006135,PSYC1503,GENERAL PSYCH,3,T
11352,005126,CHM211,Organic Chemistry,5,T
11353,005126,COMM126,Honors:Public Speaking,3,T
11354,005126,CS101,Computers:An Introduction,3,T
11355,005126,CSSE500,Intro Educ Except Child,3,T
11356,005126,ECON201,Prin of Macroeconomics,3,T
11357,005126,ENGL126,Honors:Eng Composition,3,T
11358,005126,ENGL127,Honors:Eng Composition,3,T
11359,005126,ENGL304,Shakespeare's Tragedy &Poetry,3,T
11360,005126,GEN101,New Portal-Aprec Global Envir,3,T
11361,005126,NAVS101,Intro to Naval Science & Lab,4,T
11362,005126,OCEN126,Honors:Intro Ocenography,4,T
11363,005126,PHIL120,Logic and Philosophy,3,T
11364,005126,PHYS231,University Physics,4,T
11365,005126,PHYS232,University Physics,4,T
11366,005126,POL100,Intro to Int'l Politics,3,T
11367,005126,POL101,Intro to American Politics,3,T
11368,005126,POLS319,Lobbies & Interest Groups,3,T
11369,005126,POLS496,Am Diplom-Wilson to Clinton,3,T
11370,005126,SPAN102,Beginning Spanish II,3,T
11371,005126,SPED313,Fund Grwth/Dev Birth-Adlsnc,3,T
11372,005126,SPED411,Clsrm/Behav Mgmt,3,T
11373,005126,STAT130,Elementary Statistics,3,T
11374,005126,TRANS001,Transfer Work,22,T
11375,002627,ENG103,Fresh Comp/Lit I,3,T
11376,002627,PSY103,Gen Psychology,3,T
11377,**OUA,JPE102,Intro Japanese I,3,T
11378,**OUA,JPE201,Intermed Japanese I,3,T
11379,**OUA,JPE202,Intermed Japanese II,3,T
11380,005527,BIO101,Biological Science I,4,T
11381,005527,BIO110,Anatomy&Physiology,3,T
11382,005527,CHM111,College Chemistry,4,T
11383,005527,CPT170,Microcomp Applications,3,T
11384,005527,ENG101,English Composition,3,T
11385,005527,ENG102,English Composition,3,T
11386,005527,ENG202,American Literature II,3,T
11387,005527,ENG101,English Composition,3,T
11388,005527,ENG102,English Composition ll,3,T
11389,005527,HIS101,Western Civ to 168,3,T
11390,005527,HIS102,Western Civ Post,3,T
11391,005527,HSS101,Intro to Humanities,3,T
11392,005527,MAT120,Probability & Stat,3,T
11393,005527,MAT130,Elementary Calculus,3,T
11394,005527,MAT130,Elementary Calculus,3,T
11395,005527,MAT155,Contemporary Math,3,T
11396,005527,PHI101,Intro to Philosophy,3,T
11397,005527,PHI110,Ethics,3,T
11398,005527,PSC201,American Government,3,T
11399,005527,PSY201,General Psychology,3,T
11400,005527,PSY203,Human Growth & Dev,3,T
11401,005527,PSY103,Human Relations,3,T
11402,005527,PSY201,General Psychology,3,T
11403,005527,SOC101,Intro to Sociology,3,T
11404,004586,FR112,First-Year French,4,T
11405,004586,FR113,First-Year French,4,T
11406,004588,ART110,Art Appreciation,3,T
11407,004588,AST101,Astronomy I,4,T
11408,004588,AST102,Astronomy II,4,T
11409,004588,BIO111,Gen Biology I,5,T
11410,004588,BIO112,Gen Biology II,5,T
11411,004588,CHE101,Intro to Chemistry I,5,T
11412,004588,CHE111,General Chemistry I,5,T
11413,004588,CHE112,General Chemistry II,5,T
11414,004588,CHE211,Organic Chemistry I,5,T
11415,004588,CHE212,Organic Chemistry II,5,T
11416,004588,COM115,Public Speaking,3,T
11417,004588,ENG101,English Comp I,3,T
11418,004588,ENG121,English Comp I,3,T
11419,004588,ENG122,English Comp II,3,T
11420,004588,GEO105,World Geography,3,T
11421,004588,HIS121,US History I,3,T
11422,004588,HIS122,US History II,3,T
11423,004588,HIS201,US History I,3,T
11424,004588,HIS202,US History II,3,T
11425,004588,HPE101,Intro Coaching,2,T
11426,004588,HUM115,World Mythology,3,T
11427,004588,HUM115,World Mythology,3,T
11428,004588,HWE100,Human Nutrition,3,T
11429,004588,MAN224,Leadership,3,T
11430,004588,MAT121,College Algebra,4,T
11431,004588,MAT122,College Trigonometry,3,T
11432,004588,MAT201,Calculus,5,T
11433,004588,PED101,Golf,1,T
11434,004588,PED102,Weight Training,1,T
11435,004588,PHI112,Ethics,3,T
11436,004588,POS111,American Gov't,3,T
11437,004588,PSY101,General Psych,3,T
11438,004588,PSY102,General Psych,3,T
11439,004588,PSY249,Abnormal Psych,3,T
11440,006547,ART13023,Art Appre,3,T
11441,006547,BIO10043,Principles of Biology,4,T
11442,006547,BIO12043,Biology I,4,T
11443,006547,CHE12044,Chemistry I,4,T
11444,006547,COM11023,Speech,3,T
11445,006547,COM23633,Language of Film,3,T
11446,006547,COM30263,Small Group Comm,3,T
11447,006547,ECO20163,Macroeconomics,3,T
11448,006547,ENG15525,Writing in Diciplines,3,T
11449,006547,ENG49901,Madness-Multifaceted App,3,T
11450,006547,FRE10124,French I,4,T
11451,006547,HPS13053,American Experience II,3,T
11452,006547,MAT10743,Fnds of Mathematics,3,T
11453,006547,MAT11143,Precalculus,3,T
11454,006547,OAD10163,Personal Finance,3,T
11455,006547,OAD30563,Management,3,T
11456,006547,PED10433,Personal&Comm Hlth,3,T
11457,006547,PHL4023,Environmental Ethics,3,T
11458,006547,PSY12053,General Psych,3,T
11459,006547,REL20224,The Gospels,3,T
11460,006550,MATH2412,Calculus I,4,T
11461,005487,ART110,Foundations in 2D Design,3,T
11462,005487,PHO123,Digital Photography I,3,T
11463,005531,AML2660,Jewish American Lit,3,T
11464,005531,AST1002,Astronomy,3,T
11465,005531,BSC1010,Principle of Biology & Lab,4,T
11466,005531,CGS1570,Microcomputer Appli,3,T
11467,005531,ECO2013,Prin Macroeconomics,3,T
11468,005531,ENC1101,College Composition,3,T
11469,005531,ENC1102,Coll Composition 2,3,T
11470,005531,ENC1101,College Comp I,3,T
11471,005531,ENC1102,College Comp II,3,T
11472,005531,GEB1011,Introduc to Business,3,T
11473,005531,HSC2100,Health Concept/Stra,3,T
11474,005531,HSC2100,Health Concepts,3,T
11475,005531,LIT2090,Contemp Literature,3,T
11476,005531,MAR2011,Princi of Marketing,3,T
11477,005531,MGF1106,Liberal Arts Math,3,T
11478,005531,MGF1107,Finite Math,3,T
11479,005531,PEO1031,Individual Sports,3,T
11480,005531,PHI1010,Intro Philosophy,3,T
11481,005531,POS1041,Intr American Govern,3,T
11482,005531,POS1001,Political Science,3,T
11483,005531,PSY2012,General Psychology,3,T
11484,005531,PSY2012,General Psych,3,T
11485,005531,SPC1016,Fund Speech Communi,3,T
11486,005531,SPC1017,Speech,3,T
11487,005531,THE1000,Theatre Appreciation,3,T
11488,005553,BUS2353,Prin of Microeconomics,3,T
11489,005553,MAT1863,Trig & Analytic Geometry,3,T
11490,005553,PHE1071,Scuba I,1,T
11491,005553,PLS2113,Am Federal Government,3,T
11492,005553,PLS2113,American Federal Gov't,3,T
11493,005553,PSY2133,General Psych,3,T
11494,005553,PSY2183,Lifespan Development,3,T
11495,005553,UST1113,Compsition II,3,T
11496,005553,UST2153,Public Speaking,3,T
11497,005553,UST2215,History and Culture I,5,T
11498,005553,UST3003,Freedom in American Society,3,T
11499,003730,COSC1300,Comp Lit,3,T
11500,003730,ITSC1309,Integrated Software Appl's,3,T
11501,004602,AIS101,American Indian Frontier,3,T
11502,004602,AIS102,Indian/U.S. Political Sys,3,T
11503,004602,AMS100,Amerian Culture&Identity,3,T
11504,004602,ARAB101A,Arabic IA,3,T
11505,004602,ARAB101B,Arabic IB,3,T
11506,004602,ART102,Drawing & Composition I,3,T
11507,004602,ART104, Design & Composition,3,T
11508,004602,ART120,Life Drawing & Comp I,3,T
11509,004602,ART168,History of Modern Art II,3,T
11510,004602,ART260,Sculpture I,3,T
11511,004602,DNCE115,Fundamentals of Ballet,1.5,T
11512,004602,DNCE120,Jazz Technique I,1.5,T
11513,004602,DNCE135,Beginning Ballroom Dance,1,T
11514,004602,DNCE148,Palomar Drum/Dance Ens,2,T
11515,004602,DNCE163,Near/Mid Eastern Dance II,1,T
11516,004602,ENG100,English Composition,4,T
11517,004602,ENG220,Survey of World Literature I,3,T
11518,004602,HE100,Hth Ed/Fitness Synamics & Lab,4,T
11519,004602,JS105,Intro to Judaism II - Culture,3,T
11520,004602,PE112,Yoga,1,T
11521,004602,SOC100,Introduction to Sociology,3,T
11522,004602,SPAN101,Spanish I,3,T
11523,002179,ART111,Drawing I,3,T
11524,006573,GOVT2305,U S Government,3,T
11525,006573,GOVT2306,State/Local Govt,3,T
11526,006573,HIST1301,US History to 1877,3,T
11527,006573,HIST1302,US History 1877-Pr,3,T
11528,004604,TRAN001,Transfer Work,39,T
11529,005569,AMH2010,History of USA I,3,T
11530,005569,AMH2020,History of USA II,3,T
11531,005569,CLP2140,Abnormal Psych,3,T
11532,005569,ENC1101,Eng Composition I,3,T
11533,005569,ENC1101,English Composition I,3,T
11534,005569,ENC1102,Eng Composition II,3,T
11535,005569,HUM2230,Renaissance-Modern,3,T
11536,005569,HUN1270,Sports Nutrition,3,T
11537,005569,MAC1105,College Algebra,3,T
11538,005569,PSY1012,Intro to Psych,3,T
11539,005569,SPC2608,Intro Pub Speaking,3,T
11540,005569,SYG2000,Intro to Sociology,3,T
11541,005569,SYG2000,Intro to Sociology,3,T
11542,005559,AMH2010,History of USA I,3,T
11543,005559,BSC1020,Human Biology,3,T
11544,005559,ECO2013,Principles Economics I,3,T
11545,005559,ENC1101,Eng Compositions I,3,T
11546,005559,ENC1102,Eng Composition II,3,T
11547,005559,GEB1011,Intro to Business,3,T
11548,005559,HUM2211,Humanities I,3,T
11549,005559,MAC1105,College Algebra,3,T
11550,005559,OCE2001,Intro Oceanography,3,T
11551,005559,PEM1131,Weight Training,1,T
11552,005559,PHI1630,Applied Ethics,3,T
11553,005559,PSC1341,Intro Phys Scnces,3,T
11554,005559,PSY1012,Intro to Psych,3,T
11555,005559,SPC2600,Intro Pub Speak,3,T
11556,005549,ART102,HIST/APP ART II,3,T
11557,005549,ART102,History of Art&Appre,3,T
11558,005549,BIO101,GENERAL BIO I,4,T
11559,005549,BIO102,GENERAL BIO II,4,T
11560,005549,BIO101,General Biology,4,T
11561,005549,BIO101,General Biology I,4,T
11562,005549,BIO102,General Biology II,4,T
11563,005549,CST110,Speech Communication,3,T
